ITEMID],[ITEMBARCODE],[QTY],[InnerBarcode],[InnerQty],[OuterBarcode],[OuterQty],[PalletBarcode],[PalletQty],[BCItemType],[BCInnerType],[BCOuterType],[BCPalletType],[InnerPfx],[OuterPfx],[PalletPfx],[MODIFIEDBY],[MODIFIEDDATETIME],[InnerModBy],[InnerModDT],[OuterModBy],[OuterModDT],[PalletModBy],[PalletModDT],[UnitTypItm],[UnitTypInnr],[UnitTypOutr],[UnitTypPllt],[ItemIDTyp],[ItemBCCfg],[InnerBCConfig],[OuterBCConfig],[PalletBCConfig],[DataAreaID],[ItemHeight],[ItemWidth],[ItemDepth],[ItemWeight],[InnerHeight],[InnerWidth],[InnerDepth],[InnerWeight],[OuterHeight],[OuterWidth],[OuterDepth],[OuterWeight],[PalletHeight],[PalletWidth],[PalletDepth],[PalletWeight],[InnerWMSQty],[OuterWMSQty],[PalletWMSQty],[INVENTDIMID],[Status]
16042/02,9314689893619,1.000000000000,19314689893616,6.000000000000,29314689893613,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 02:53:36.000,SY,2020-05-19 02:53:36.000,SY,2020-05-19 02:53:36.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16043,9314689865722,1.000000000000,19314689865729,6.000000000000,29314689865726,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16044,9314689865739,1.000000000000,19314689865736,6.000000000000,29314689865733,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16044/02,9314689893633,1.000000000000,19314689893630,6.000000000000,29314689893637,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 02:53:37.000,SY,2020-05-19 02:53:37.000,SY,2020-05-19 02:53:37.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16045,9314689865746,1.000000000000,19314689865743,6.000000000000,29314689865740,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16045/02,9314689893640,1.000000000000,19314689893647,6.000000000000,29314689893644,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 02:53:37.000,SY,2020-05-19 02:53:37.000,SY,2020-05-19 02:53:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16046,9314689865753,1.000000000000,19314689865750,6.000000000000,29314689865757,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16046/02,9314689893657,1.000000000000,19314689893654,6.000000000000,29314689893651,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 02:53:38.000,SY,2020-05-19 02:53:38.000,SY,2020-05-19 02:53:38.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16047,9314689865760,1.000000000000,19314689865767,6.000000000000,29314689865764,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,Admin,2019-09-08 23:20:12.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16047/02,9314689893664,1.000000000000,19314689893661,6.000000000000,29314689893668,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 02:53:38.000,SY,2020-05-19 02:53:38.000,SY,2020-05-19 02:53:39.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10450,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16048/02,9314689881487,1.000000000000,19314689881484,6.000000000000,29314689881481,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-01 07:12:08.000,SY,2020-06-01 07:12:09.000,SY,2020-06-01 07:12:10.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10000,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16050/02,9314689881500,1.000000000000,19314689881507,6.000000000000,29314689881504,198.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-01 07:12:08.000,SY,2020-06-01 07:12:09.000,SY,2020-06-01 07:12:10.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,15,120,130,50,80,120,130,300,500,290,400,10000,0,0,0,0,6.000000000000,198.000000000000,1.000000000000,AllBlank,Seasonal
16051,9314689891936,1.000000000000,19314689891933,6.000000000000,29314689891930,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,55,70,210,170,55,220,420,1005,240,260,470,4700,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
16051/02,9314689893732,1.000000000000,19314689893739,6.000000000000,29314689893736,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,55,70,210,170,55,220,420,1005,240,260,470,4700,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
16052,9314689891943,1.000000000000,19314689891940,6.000000000000,29314689891947,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,80,210,210,60,240,420,1280,310,320,500,6000,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
16052/02,9314689893749,1.000000000000,19314689893746,6.000000000000,29314689893743,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:21.000,SY,2020-09-09 05:23:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,80,210,210,60,240,420,1280,310,320,500,6100,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
16053/02,9314689893817,1.000000000000,19314689893814,0.000000000000,29314689893811,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 03:10:11.000,SY,2020-05-19 03:10:11.000,SY,2020-05-19 03:10:11.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
16054,9314689892155,1.000000000000,19314689892152,6.000000000000,29314689892159,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 04:39:18.000,SY,2020-09-09 04:39:19.000,SY,2020-09-09 04:39:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,200,190,105,185,210,205,680,210,395,410,3080,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
16054/02,9314689893824,1.000000000000,19314689893821,0.000000000000,29314689893828,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 03:10:47.000,SY,2020-05-19 03:10:47.000,SY,2020-05-19 03:10:47.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
16055,9314689892162,1.000000000000,19314689892169,0.000000000000,29314689892166,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-14 04:35:18.000,SY,2020-05-14 04:35:18.000,SY,2020-05-14 04:35:18.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
16055/02,9314689893831,1.000000000000,19314689893838,0.000000000000,29314689893835,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 03:11:08.000,SY,2020-05-19 03:11:08.000,SY,2020-05-19 03:11:08.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
16060,9314689892216,1.000000000000,19314689892213,6.000000000000,29314689892210,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 04:39:18.000,SY,2020-09-09 04:39:19.000,SY,2020-09-09 04:39:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,200,190,105,185,210,205,680,210,395,410,3080,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
16061,9314689892223,1.000000000000,19314689892220,0.000000000000,29314689892227,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-14 04:38:22.000,SY,2020-05-14 04:38:22.000,SY,2020-05-14 04:38:22.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
16061/02,9314689893893,1.000000000000,19314689893890,0.000000000000,29314689893897,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 03:13:16.000,SY,2020-05-19 03:13:16.000,SY,2020-05-19 03:13:16.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
16062,9314689892230,1.000000000000,19314689892237,6.000000000000,29314689892234,48.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 04:39:18.000,SY,2020-09-09 04:39:19.000,SY,2020-09-09 04:39:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,170,190,86,185,180,205,550,370,395,410,4960,0,0,0,0,6.000000000000,48.000000000000,1.000000000000,AllBlank,Seasonal
16062/02,9314689893909,1.000000000000,19314689893906,0.000000000000,29314689893903,0.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-05-19 03:13:35.000,SY,2020-05-19 03:13:35.000,SY,2020-05-19 03:13:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,1.000000000000,AllBlank,NewItem
16063,9314689892247,1.000000000000,19314689892244,6.000000000000,29314689892241,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-09-09 04:39:18.000,SY,2020-09-09 04:39:19.000,SY,2020-09-09 04:39:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,200,190,105,185,210,205,680,210,395,410,3080,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Seasonal
20006,9314689200066,1.000000000000,19314689200063,0.000000000000,29314689200060,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2011-11-22 07:36:08.000,SY,2017-02-14 00:43:40.000,Admin,2020-09-06 22:46:05.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,150,130,1530,430,0,0,0,0,150,130,1530,11100,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Active
20049,9314689019125,1.000000000000,19314689019122,0.000000000000,29314689019129,30.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2011-11-22 07:36:08.000,SY,2017-02-14 00:43:40.000,Admin,2015-10-06 00:35:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,471,0,0,0,0,140,130,1430,14150,0,0,0,0,0.000000000000,30.000000000000,1.000000000000,AllBlank,DeadSeason
20050,9314689200509,1.000000000000,19314689200506,0.000000000000,29314689200503,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-03-19 00:06:12.000,SY,2017-05-08 07:24:27.000,SY,2019-03-19 00:06:12.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,16,160,1440,1500,0,0,0,0,160,160,1440,15700,0,0,0,0,0.000000000000,10.000000000000,1.000000000000,AllBlank,Active
20303,9314689676014,1.000000000000,19314689676011,0.000000000000,29314689676018,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-04-06 23:16:25.000,SY,2017-04-27 03:31:22.000,SY,2017-04-27 03:31:25.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,100,100,1490,10790,0,0,0,0,130,130,1530,10790,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20310,9314689203104,1.000000000000,19314689203101,0.000000000000,29314689203108,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2011-11-22 07:36:09.000,SY,2017-04-07 07:34:22.000,Admin,2016-03-13 18:25:06.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,150,130,1530,410,0,0,0,0,150,130,1530,10240,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20312,9314689735476,1.000000000000,19314689735473,0.000000000000,29314689735470,30.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2015-06-22 05:47:15.000,Admin,2016-08-10 22:46:49.000,SY,2015-06-22 05:47:16.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1420,453,140,130,1420,453,140,130,1420,13580,0,0,0,0,0.000000000000,30.000000000000,1.000000000000,AllBlank,DeadSeason
20387,9314689667494,1.000000000000,19314689667491,0.000000000000,29314689667498,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-06-10 20:33:27.000,SY,2017-05-08 07:24:27.000,Admin,2020-06-10 20:33:27.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,6,5,60,430,0,0,0,0,150,130,1530,10780,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20392,9314689896801,1.000000000000,19314689896808,0.000000000000,29314689896805,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-24 02:32:40.000,SY,2020-06-11 03:17:35.000,SY,2020-06-24 02:32:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1510,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20393,9314689896818,1.000000000000,19314689896815,0.000000000000,29314689896812,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-24 02:32:40.000,SY,2020-06-11 03:18:00.000,SY,2020-06-24 02:32:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1510,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20394,9314689896825,1.000000000000,19314689896822,0.000000000000,29314689896829,30.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-24 02:32:40.000,SY,2020-06-11 03:18:54.000,SY,2020-06-24 02:32:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1420,453,0,0,0,0,140,130,1420,13580,0,0,0,0,0.000000000000,30.000000000000,1.000000000000,AllBlank,Seasonal
20395,9314689896832,1.000000000000,19314689896839,0.000000000000,29314689896836,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-24 02:32:40.000,SY,2020-06-11 03:19:37.000,SY,2020-06-24 02:32:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1510,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20396,9314689896849,1.000000000000,19314689896846,0.000000000000,29314689896843,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2020-06-24 02:32:40.000,SY,2020-06-11 03:20:17.000,SY,2020-06-24 02:32:41.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1510,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20418,9314689771887,1.000000000000,19314689771884,0.000000000000,29314689771881,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2015-09-16 08:02:32.000,Admin,2016-10-31 13:49:36.000,Admin,2016-12-01 21:15:52.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,130,130,1480,417,130,130,1480,417,135,135,1500,10430,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20421,9314689827041,1.000000000000,19314689827048,0.000000000000,29314689827045,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2018-02-20 03:59:18.000,SY,2018-02-14 05:09:04.000,SY,2018-02-20 03:59:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,20,20,250,415,0,0,0,0,140,135,1520,10390,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20423,9314689827065,1.000000000000,19314689827062,0.000000000000,29314689827069,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2018-02-20 03:59:18.000,SY,2018-02-14 05:10:01.000,SY,2018-02-20 03:59:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20424,9314689827072,1.000000000000,19314689827079,0.000000000000,29314689827076,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2018-03-07 00:56:52.000,SY,2018-02-14 05:10:25.000,SY,2018-03-07 00:56:53.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20426,9314689848206,1.000000000000,19314689848203,0.000000000000,29314689848200,30.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-01-16 01:07:08.000,SY,2018-10-22 00:54:50.000,SY,2018-10-19 06:35:00.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1420,453,140,130,1420,453,140,130,1420,13580,0,0,0,0,0.000000000000,30.000000000000,1.000000000000,AllBlank,Seasonal
20428,9314689864947,1.000000000000,19314689864944,0.000000000000,29314689864941,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-06-21 05:08:57.000,SY,2019-05-08 01:54:07.000,SY,2019-06-21 05:08:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20429,9314689864954,1.000000000000,19314689864951,0.000000000000,29314689864958,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-06-21 05:08:57.000,SY,2019-05-08 01:54:27.000,SY,2019-06-21 05:08:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20430,9314689864961,1.000000000000,19314689864968,0.000000000000,29314689864965,30.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-06-21 05:08:57.000,SY,2019-05-08 01:55:02.000,SY,2019-06-21 05:08:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1420,453,0,0,0,0,140,130,1420,13580,0,0,0,0,0.000000000000,30.000000000000,1.000000000000,AllBlank,Seasonal
20432,9314689867757,1.000000000000,19314689867754,0.000000000000,29314689867751,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-09-26 05:30:35.000,SY,2019-07-05 00:34:52.000,SY,2019-09-26 05:30:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20433,9314689867764,1.000000000000,19314689867761,0.000000000000,29314689867768,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-09-26 05:30:35.000,SY,2019-07-05 00:35:19.000,SY,2019-09-26 05:30:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20434,9314689879866,1.000000000000,19314689879863,0.000000000000,29314689879860,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-11-11 23:58:41.000,SY,2019-11-06 07:42:38.000,SY,2019-11-11 23:58:42.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
20435,9314689879873,1.000000000000,19314689879870,0.000000000000,29314689879877,30.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-11-11 23:58:41.000,SY,2019-11-06 07:44:04.000,SY,2019-11-11 23:58:42.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1430,14000,0,0,0,0,0.000000000000,30.000000000000,1.000000000000,AllBlank,Seasonal
20436,9314689879880,1.000000000000,19314689879887,0.000000000000,29314689879884,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-11-11 23:58:41.000,SY,2019-11-06 07:44:29.000,SY,2019-11-11 23:58:42.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1420,453,0,0,0,0,140,130,1420,13580,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,DeadSeason
20437,9314689880251,1.000000000000,19314689880258,0.000000000000,29314689880255,25.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-11-24 23:04:33.000,SY,2019-11-19 05:03:24.000,SY,2019-11-24 23:04:34.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,1430,467,0,0,0,0,140,130,1510,14000,0,0,0,0,0.000000000000,25.000000000000,1.000000000000,AllBlank,Seasonal
22001/04,9314689680103,1.000000000000,19314689680100,6.000000000000,29314689680107,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,wise,2013-01-28 22:04:43.000,wise,2013-01-28 22:04:43.000,wise,2013-01-28 22:04:43.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,50,100,310,228,100,300,310,1370,430,320,340,5690,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Active
22002/04,9314689680110,1.000000000000,19314689680117,6.000000000000,29314689680114,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,wise,2013-01-28 22:04:43.000,wise,2013-01-28 22:04:43.000,wise,2013-01-28 22:04:43.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,50,100,310,211,100,300,310,1270,430,320,340,5690,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Active
22008/04,9314689063135,1.000000000000,19314689063132,6.000000000000,29314689063139,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2011-11-22 07:36:10.000,Admin,2020-06-10 20:33:27.000,Admin,2011-11-22 07:36:10.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,50,50,370,200,120,300,320,1242,280,330,390,4970,0,0,0,0,6.000000000000,24.000000000000,1.000000000000,AllBlank,Active
22009/04,9314689728409,1.000000000000,19314689728406,12.000000000000,29314689728403,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2013-10-25 04:11:06.000,SY,2013-10-25 04:11:06.000,SY,2013-10-25 04:11:06.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,80,305,500,240,305,320,6010,490,315,330,12820,0,0,0,0,12.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
22015,9314689563314,1.000000000000,19314689563311,6.000000000000,29314689563318,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2011-11-22 07:36:10.000,JC,2015-11-24 05:34:28.000,SY,2013-05-10 01:56:24.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,120,120,310,650,120,120,310,650,355,320,500,9600,0,0,0,0,6.000000000000,12.000000000000,1.000000000000,AllBlank,Active
